tempC, presPa, humRH, seconds, future_temp_1, future_temp_2, future_temp_3, future_temp_4, future_temp_5
0.349333, 1.018402, 0.840967, 0.909734, 0.342833, 0.271167, 0.339167, 0.380167, 0.343500
0.349167, 1.018478, 0.839746, 0.913206, 0.340667, 0.271000, 0.337833, 0.380667, 0.343500
0.348833, 1.018476, 0.839814, 0.916690, 0.338667, 0.270167, 0.337000, 0.380833, 0.343833
0.348833, 1.018459, 0.839697, 0.920150, 0.336333, 0.269500, 0.336333, 0.381833, 0.344333
0.348667, 1.018477, 0.840986, 0.923623, 0.334000, 0.268667, 0.335667, 0.382167, 0.344667
0.348333, 1.018496, 0.840078, 0.927095, 0.331833, 0.267500, 0.334833, 0.382833, 0.345000
0.348000, 1.018499, 0.840586, 0.930567, 0.329667, 0.266667, 0.333667, 0.383000, 0.345333
0.347833, 1.018521, 0.839131, 0.934051, 0.328000, 0.265833, 0.332833, 0.383167, 0.345833
0.347167, 1.018545, 0.839844, 0.937512, 0.326167, 0.265000, 0.332333, 0.382667, 0.346167
0.346667, 1.018616, 0.839463, 0.940984, 0.324667, 0.264667, 0.331667, 0.382333, 0.346667
0.345833, 1.018672, 0.840664, 0.944468, 0.323500, 0.264167, 0.331000, 0.381333, 0.347000
0.344500, 1.018701, 0.840068, 0.947928, 0.322333, 0.263667, 0.330167, 0.380167, 0.347833
0.342833, 1.018728, 0.839551, 0.951400, 0.321167, 0.263500, 0.330000, 0.379000, 0.348500
0.340667, 1.018755, 0.839541, 0.954873, 0.320000, 0.263167, 0.330000, 0.377833, 0.348833
0.338667, 1.018756, 0.839395, 0.958345, 0.319000, 0.263000, 0.330167, 0.376833, 0.349333
0.336333, 1.018769, 0.839697, 0.961829, 0.318167, 0.262833, 0.329833, 0.375167, 0.350167
0.334000, 1.018752, 0.839521, 0.965289, 0.317333, 0.262500, 0.329667, 0.374000, 0.351167
0.331833, 1.018786, 0.839150, 0.968762, 0.316833, 0.262000, 0.329667, 0.372500, 0.352167
0.329667, 1.018815, 0.842070, 0.972245, 0.316167, 0.261667, 0.329667, 0.371667, 0.352833
0.328000, 1.018817, 0.841338, 0.975706, 0.315833, 0.261333, 0.328833, 0.370667, 0.353833
0.326167, 1.018822, 0.843184, 0.979178, 0.315167, 0.260833, 0.328000, 0.371833, 0.354333
0.324667, 1.018847, 0.846611, 0.982650, 0.314500, 0.260500, 0.326667, 0.372833, 0.354667
0.323500, 1.018855, 0.846582, 0.986123, 0.313500, 0.260000, 0.325167, 0.373500, 0.355167
0.322333, 1.018881, 0.848066, 0.989606, 0.312333, 0.259667, 0.323500, 0.375167, 0.355500
0.321167, 1.018906, 0.850117, 0.993067, 0.311000, 0.259167, 0.322167, 0.375333, 0.355833
0.320000, 1.018887, 0.851602, 0.996539, 0.309833, 0.258667, 0.320667, 0.376500, 0.355833
0.319000, 1.018848, 0.854844, 0.000023, 0.308167, 0.258667, 0.320000, 0.379667, 0.356167
0.318167, 1.018830, 0.856279, 0.003484, 0.306667, 0.259167, 0.319000, 0.383167, 0.356333
0.317333, 1.018824, 0.860420, 0.006956, 0.305167, 0.259500, 0.317500, 0.386333, 0.356333
0.316833, 1.018831, 0.863066, 0.010428, 0.303833, 0.260000, 0.316667, 0.388667, 0.356500
0.316167, 1.018803, 0.864961, 0.013900, 0.302000, 0.260667, 0.315833, 0.390833, 0.356500
0.315833, 1.018790, 0.865801, 0.017384, 0.300667, 0.261167, 0.314667, 0.393667, 0.356667
0.315167, 1.018782, 0.867871, 0.020845, 0.299500, 0.261833, 0.313500, 0.394333, 0.355833
0.314500, 1.018856, 0.868652, 0.024317, 0.298500, 0.262667, 0.312000, 0.394000, 0.355667
0.313500, 1.018841, 0.870498, 0.027789, 0.297167, 0.263333, 0.311000, 0.394333, 0.355667
0.312333, 1.018808, 0.872080, 0.031262, 0.296167, 0.264333, 0.310667, 0.395667, 0.356000
0.311000, 1.018776, 0.872480, 0.034734, 0.295333, 0.265167, 0.310000, 0.397167, 0.356500
0.309833, 1.018722, 0.872529, 0.038206, 0.294333, 0.266167, 0.310500, 0.396667, 0.356500
0.308167, 1.018708, 0.871807, 0.041678, 0.293167, 0.267333, 0.311167, 0.398333, 0.353833
0.306667, 1.018701, 0.872725, 0.045162, 0.292333, 0.268333, 0.311833, 0.399333, 0.349167
0.305167, 1.018665, 0.871973, 0.048623, 0.291333, 0.269833, 0.312667, 0.401167, 0.345833
0.303833, 1.018650, 0.870527, 0.052095, 0.289833, 0.271500, 0.313000, 0.403000, 0.343667
0.302000, 1.018646, 0.874209, 0.055567, 0.288833, 0.272667, 0.313167, 0.404000, 0.341833
0.300667, 1.018682, 0.874385, 0.059039, 0.287833, 0.273833, 0.313667, 0.406000, 0.341167
0.299500, 1.018655, 0.874346, 0.062512, 0.286833, 0.275000, 0.313667, 0.407833, 0.340000
0.298500, 1.018668, 0.876250, 0.065984, 0.285667, 0.276167, 0.313833, 0.409500, 0.339167
0.297167, 1.018647, 0.877295, 0.069456, 0.284667, 0.277167, 0.314333, 0.411000, 0.338167
0.296167, 1.018662, 0.876855, 0.072940, 0.283500, 0.278333, 0.314333, 0.411667, 0.337000
0.295333, 1.018696, 0.878691, 0.076400, 0.282333, 0.279500, 0.314500, 0.412667, 0.336667
0.294333, 1.018680, 0.878477, 0.079873, 0.281333, 0.280667, 0.314500, 0.412333, 0.336333
0.293167, 1.018659, 0.877246, 0.083356, 0.280333, 0.282000, 0.314833, 0.413167, 0.336000
0.292333, 1.018638, 0.879316, 0.086817, 0.279333, 0.283500, 0.315000, 0.414000, 0.335667
0.291333, 1.018576, 0.880068, 0.090289, 0.278167, 0.284833, 0.315167, 0.415167, 0.335667
0.289833, 1.018497, 0.877930, 0.093773, 0.277167, 0.286500, 0.315333, 0.415167, 0.335667
0.288833, 1.018420, 0.876934, 0.097234, 0.276167, 0.288167, 0.315500, 0.415500, 0.335500
0.287833, 1.018376, 0.877568, 0.100718, 0.275167, 0.289667, 0.315667, 0.415500, 0.335167
0.286833, 1.018362, 0.876807, 0.104178, 0.274000, 0.291500, 0.316000, 0.414500, 0.334833
0.285667, 1.018277, 0.877520, 0.107650, 0.273000, 0.292500, 0.316167, 0.413833, 0.334333
0.284667, 1.018219, 0.878379, 0.111134, 0.272333, 0.294000, 0.316333, 0.412500, 0.334000
0.283500, 1.018184, 0.879326, 0.114595, 0.271667, 0.295500, 0.316333, 0.411167, 0.333667
0.282333, 1.018159, 0.880371, 0.118067, 0.271167, 0.298000, 0.316000, 0.410167, 0.332333
0.281333, 1.018141, 0.879180, 0.121551, 0.271000, 0.301000, 0.316000, 0.409500, 0.331667
0.280333, 1.018138, 0.879043, 0.125012, 0.270167, 0.303500, 0.315667, 0.407000, 0.331833
0.279333, 1.018089, 0.880537, 0.128484, 0.269500, 0.306167, 0.315333, 0.406167, 0.331667
0.278167, 1.018040, 0.880293, 0.131956, 0.268667, 0.309667, 0.315000, 0.407167, 0.332333
0.277167, 1.018033, 0.879629, 0.135428, 0.267500, 0.313333, 0.314667, 0.409667, 0.332333
0.276167, 1.017992, 0.879619, 0.138912, 0.266667, 0.318000, 0.314333, 0.410500, 0.333000
0.275167, 1.017980, 0.879814, 0.142373, 0.265833, 0.323167, 0.313500, 0.412333, 0.333500
0.274000, 1.017962, 0.877852, 0.145845, 0.265000, 0.328167, 0.312333, 0.414000, 0.333667
0.273000, 1.017944, 0.877949, 0.149329, 0.264667, 0.333000, 0.311167, 0.414500, 0.334167
0.272333, 1.017947, 0.879258, 0.152789, 0.264167, 0.338000, 0.309833, 0.415500, 0.335000
0.271667, 1.017959, 0.882529, 0.156262, 0.263667, 0.343500, 0.308833, 0.416000, 0.335000
0.271167, 1.018007, 0.883213, 0.159745, 0.263500, 0.349667, 0.308000, 0.416333, 0.335000
0.271000, 1.017985, 0.885459, 0.163206, 0.263167, 0.358000, 0.307167, 0.416000, 0.335500
0.270167, 1.017962, 0.885703, 0.166678, 0.263000, 0.369167, 0.306333, 0.415333, 0.335000
0.269500, 1.017956, 0.883975, 0.170150, 0.262833, 0.384833, 0.305167, 0.414667, 0.334833
0.268667, 1.017966, 0.881836, 0.173623, 0.262500, 0.404000, 0.303833, 0.414167, 0.334667
0.267500, 1.017986, 0.881162, 0.177106, 0.262000, 0.428000, 0.302667, 0.412000, 0.334000
0.266667, 1.017965, 0.879756, 0.180567, 0.261667, 0.453167, 0.301833, 0.410500, 0.333500
0.265833, 1.018008, 0.879424, 0.184039, 0.261333, 0.478333, 0.300667, 0.408333, 0.333333
0.265000, 1.018000, 0.882695, 0.187523, 0.260833, 0.479500, 0.299833, 0.405833, 0.332667
0.264667, 1.018040, 0.885654, 0.190984, 0.260500, 0.480500, 0.298833, 0.403833, 0.331833
0.264167, 1.018077, 0.886885, 0.194456, 0.260000, 0.481833, 0.298333, 0.401833, 0.330500
0.263667, 1.018076, 0.886943, 0.197928, 0.259667, 0.483000, 0.297167, 0.400000, 0.328667
0.263500, 1.018111, 0.886475, 0.201400, 0.259167, 0.484000, 0.296500, 0.398167, 0.326000
0.263167, 1.018119, 0.889023, 0.204884, 0.258667, 0.486000, 0.296000, 0.396000, 0.324000
0.263000, 1.018176, 0.888564, 0.208345, 0.258667, 0.487000, 0.295500, 0.394500, 0.322167
0.262833, 1.018244, 0.889502, 0.211817, 0.259167, 0.488667, 0.294833, 0.392667, 0.320833
0.262500, 1.018296, 0.890020, 0.215301, 0.259500, 0.490000, 0.294000, 0.391667, 0.320000
0.262000, 1.018312, 0.892441, 0.218762, 0.260000, 0.490667, 0.293500, 0.392833, 0.319167
0.261667, 1.018360, 0.894531, 0.222234, 0.260667, 0.489333, 0.293000, 0.392667, 0.317667
0.261333, 1.018378, 0.893633, 0.225706, 0.261167, 0.489333, 0.292333, 0.391667, 0.315833
0.260833, 1.018391, 0.890889, 0.229178, 0.261833, 0.487667, 0.291833, 0.391500, 0.314333
0.260500, 1.018376, 0.888584, 0.232662, 0.262667, 0.488500, 0.291667, 0.391333, 0.312667
0.260000, 1.018396, 0.888535, 0.236123, 0.263333, 0.488333, 0.291000, 0.390167, 0.311833
0.259667, 1.018406, 0.887832, 0.239595, 0.264333, 0.488000, 0.290500, 0.390167, 0.311167
0.259167, 1.018460, 0.886807, 0.243079, 0.265167, 0.485333, 0.290500, 0.389500, 0.310000
0.258667, 1.018453, 0.883301, 0.246539, 0.266167, 0.487000, 0.290000, 0.390667, 0.309167
0.258667, 1.018453, 0.886426, 0.250012, 0.267333, 0.486167, 0.289833, 0.390833, 0.308167
0.259167, 1.018460, 0.889277, 0.253484, 0.268333, 0.488500, 0.290167, 0.391333, 0.307000
0.259500, 1.018455, 0.893945, 0.256956, 0.269833, 0.495833, 0.290833, 0.392167, 0.306167
0.260000, 1.018491, 0.895830, 0.260428, 0.271500, 0.501000, 0.291500, 0.393167, 0.304500
0.260667, 1.018537, 0.897646, 0.263900, 0.272667, 0.498000, 0.292500, 0.393833, 0.303167
0.261167, 1.018572, 0.900312, 0.267373, 0.273833, 0.496667, 0.293167, 0.393667, 0.301333
0.261833, 1.018622, 0.901133, 0.270856, 0.275000, 0.496000, 0.294000, 0.394667, 0.300333
0.262667, 1.018677, 0.902637, 0.274317, 0.276167, 0.495167, 0.294333, 0.394500, 0.299333
0.263333, 1.018714, 0.903809, 0.277789, 0.277167, 0.497500, 0.294500, 0.393167, 0.298167
0.264333, 1.018753, 0.904893, 0.281262, 0.278333, 0.498333, 0.294667, 0.392000, 0.297167
0.265167, 1.018760, 0.905869, 0.284734, 0.279500, 0.493833, 0.294500, 0.390167, 0.296167
0.266167, 1.018779, 0.906650, 0.288206, 0.280667, 0.497500, 0.294333, 0.389000, 0.295333
0.267333, 1.018822, 0.907412, 0.291678, 0.282000, 0.499000, 0.294333, 0.387333, 0.295000
0.268333, 1.018840, 0.910234, 0.295150, 0.283500, 0.504000, 0.294500, 0.385333, 0.294667
0.269833, 1.018845, 0.915166, 0.298634, 0.284833, 0.507167, 0.294333, 0.383167, 0.294500
0.271500, 1.018842, 0.919238, 0.302095, 0.286500, 0.510500, 0.294500, 0.382167, 0.295667
0.272667, 1.018859, 0.923066, 0.305567, 0.288167, 0.506500, 0.294167, 0.381333, 0.295833
0.273833, 1.018886, 0.926777, 0.309051, 0.289667, 0.503833, 0.294000, 0.380833, 0.295833
0.275000, 1.018925, 0.928525, 0.312512, 0.291500, 0.508833, 0.294000, 0.380833, 0.296500
0.276167, 1.018990, 0.929229, 0.315984, 0.292500, 0.511833, 0.294167, 0.382500, 0.296833
0.277167, 1.019082, 0.929668, 0.319456, 0.294000, 0.516333, 0.294333, 0.383667, 0.297333
0.278333, 1.019111, 0.928311, 0.322928, 0.295500, 0.523667, 0.294833, 0.386167, 0.298167
0.279500, 1.019180, 0.927803, 0.326412, 0.298000, 0.528000, 0.295333, 0.390167, 0.299667
0.280667, 1.019218, 0.926133, 0.329873, 0.301000, 0.530333, 0.296000, 0.394833, 0.301000
0.282000, 1.019238, 0.924258, 0.333345, 0.303500, 0.524833, 0.296833, 0.397667, 0.302667
0.283500, 1.019260, 0.921953, 0.336829, 0.306167, 0.528167, 0.298000, 0.401667, 0.304000
0.284833, 1.019324, 0.919971, 0.340289, 0.309667, 0.529667, 0.300500, 0.404333, 0.304833
0.286500, 1.019339, 0.917383, 0.343762, 0.313333, 0.528500, 0.302333, 0.405667, 0.305667
0.288167, 1.019400, 0.915430, 0.347234, 0.318000, 0.528333, 0.304167, 0.407667, 0.306333
0.289667, 1.019435, 0.913896, 0.350706, 0.323167, 0.525667, 0.306167, 0.409000, 0.307333
0.291500, 1.019443, 0.910889, 0.354190, 0.328167, 0.526167, 0.308500, 0.410167, 0.308000
0.292500, 1.019469, 0.909297, 0.357650, 0.333000, 0.523667, 0.311167, 0.411667, 0.309000
0.294000, 1.019505, 0.905127, 0.361123, 0.338000, 0.523167, 0.314833, 0.413000, 0.309500
0.295500, 1.019499, 0.900146, 0.364606, 0.343500, 0.523667, 0.319167, 0.414167, 0.311167
0.298000, 1.019517, 0.896777, 0.368067, 0.349667, 0.516167, 0.326000, 0.414833, 0.314000
0.301000, 1.019520, 0.893994, 0.371539, 0.358000, 0.514667, 0.332667, 0.415500, 0.316833
0.303500, 1.019502, 0.887393, 0.375012, 0.369167, 0.518667, 0.341833, 0.416833, 0.319167
0.306167, 1.019470, 0.880557, 0.378484, 0.384833, 0.521833, 0.349333, 0.417500, 0.321000
0.309667, 1.019426, 0.875127, 0.381956, 0.404000, 0.516500, 0.356000, 0.418167, 0.322167
0.313333, 1.019406, 0.866982, 0.385428, 0.428000, 0.520167, 0.362000, 0.419333, 0.323000
0.318000, 1.019337, 0.852783, 0.388900, 0.453167, 0.519333, 0.367667, 0.420167, 0.323833
0.323167, 1.019314, 0.842852, 0.392384, 0.478333, 0.514667, 0.375000, 0.421167, 0.324333
0.328167, 1.019247, 0.835254, 0.395845, 0.479500, 0.508500, 0.382333, 0.422333, 0.324667
0.333000, 1.019193, 0.824473, 0.399317, 0.480500, 0.512167, 0.387500, 0.423167, 0.325000
0.338000, 1.019133, 0.815674, 0.402789, 0.481833, 0.518000, 0.391833, 0.424000, 0.325667
0.343500, 1.019030, 0.801758, 0.406262, 0.483000, 0.517333, 0.395167, 0.425000, 0.325833
0.349667, 1.018931, 0.781572, 0.409734, 0.484000, 0.515333, 0.398000, 0.426333, 0.326333
0.358000, 1.018822, 0.767021, 0.413206, 0.486000, 0.518167, 0.399833, 0.427333, 0.326833
0.369167, 1.018674, 0.748232, 0.416678, 0.487000, 0.520500, 0.402667, 0.428500, 0.326500
0.384833, 1.018556, 0.705596, 0.420162, 0.488667, 0.513667, 0.407500, 0.429333, 0.326167
0.404000, 1.018366, 0.658828, 0.423623, 0.490000, 0.512333, 0.410833, 0.428833, 0.326000
0.428000, 1.018160, 0.601797, 0.427095, 0.490667, 0.520667, 0.415333, 0.428500, 0.326167
0.453167, 1.017932, 0.546250, 0.430567, 0.489333, 0.527500, 0.419167, 0.428667, 0.326000
0.478333, 1.017705, 0.487773, 0.434039, 0.489333, 0.526500, 0.421667, 0.428667, 0.326167
0.479500, 1.017514, 0.450068, 0.437512, 0.487667, 0.529667, 0.424333, 0.428833, 0.326333
0.480500, 1.017317, 0.414365, 0.440984, 0.488500, 0.529500, 0.428500, 0.428833, 0.326667
0.481833, 1.017147, 0.390176, 0.444456, 0.488333, 0.528667, 0.431500, 0.429500, 0.327833
0.483000, 1.016951, 0.377441, 0.447940, 0.488000, 0.521833, 0.433833, 0.429833, 0.327667
0.484000, 1.016787, 0.356875, 0.451400, 0.485333, 0.513000, 0.436167, 0.430167, 0.328000
0.486000, 1.016599, 0.331582, 0.454873, 0.487000, 0.510500, 0.436500, 0.430500, 0.328333
0.487000, 1.016424, 0.325898, 0.458356, 0.486167, 0.508167, 0.435667, 0.431000, 0.329500
0.488667, 1.016270, 0.308887, 0.461817, 0.488500, 0.505833, 0.435167, 0.431000, 0.330500
0.490000, 1.016433, 0.410479, 0.465289, 0.495833, 0.503500, 0.435500, 0.431000, 0.331333
0.490667, 1.016911, 0.513330, 0.468762, 0.501000, 0.500167, 0.434833, 0.430833, 0.332000
0.489333, 1.016898, 0.517627, 0.472234, 0.498000, 0.496667, 0.436000, 0.430333, 0.333167
0.489333, 1.016825, 0.514912, 0.475718, 0.496667, 0.494000, 0.439167, 0.429833, 0.335167
0.487667, 1.016772, 0.522666, 0.479178, 0.496000, 0.492500, 0.443333, 0.428500, 0.336167
0.488500, 1.016680, 0.519580, 0.482650, 0.495167, 0.489333, 0.448333, 0.427500, 0.336667
0.488333, 1.016632, 0.531475, 0.486134, 0.497500, 0.484833, 0.449500, 0.427000, 0.338333
0.488000, 1.016544, 0.536152, 0.489595, 0.498333, 0.481167, 0.452500, 0.427167, 0.339667
0.485333, 1.016460, 0.517891, 0.493067, 0.493833, 0.475333, 0.453333, 0.427167, 0.341167
0.487000, 1.016369, 0.542705, 0.496539, 0.497500, 0.471000, 0.455167, 0.426833, 0.343500
0.486167, 1.016281, 0.535918, 0.500012, 0.499000, 0.467333, 0.459500, 0.426500, 0.345000
0.488500, 1.016160, 0.503066, 0.503495, 0.504000, 0.465333, 0.460333, 0.426000, 0.345333
0.495833, 1.016029, 0.492529, 0.506956, 0.507167, 0.462000, 0.460167, 0.425333, 0.345833
0.501000, 1.015932, 0.501318, 0.510428, 0.510500, 0.458167, 0.460000, 0.424833, 0.346333
0.498000, 1.015868, 0.511357, 0.513912, 0.506500, 0.453333, 0.458667, 0.422833, 0.346167
0.496667, 1.015780, 0.464668, 0.517373, 0.503833, 0.451500, 0.459667, 0.420167, 0.346167
0.496000, 1.015716, 0.431396, 0.520845, 0.508833, 0.448500, 0.460167, 0.417833, 0.346167
0.495167, 1.015620, 0.420303, 0.524317, 0.511833, 0.445500, 0.462667, 0.415167, 0.346000
0.497500, 1.015573, 0.416816, 0.527789, 0.516333, 0.444000, 0.466167, 0.413000, 0.346500
0.498333, 1.015510, 0.404668, 0.531273, 0.523667, 0.442833, 0.467833, 0.411500, 0.347500
0.493833, 1.015459, 0.383115, 0.534734, 0.528000, 0.441167, 0.468000, 0.410167, 0.348000
0.497500, 1.015366, 0.451084, 0.538206, 0.530333, 0.440167, 0.468500, 0.409000, 0.348500
0.499000, 1.015242, 0.428184, 0.541690, 0.524833, 0.438833, 0.467833, 0.408167, 0.348500
0.504000, 1.015080, 0.440771, 0.545150, 0.528167, 0.437000, 0.467333, 0.407333, 0.348500
0.507167, 1.014981, 0.418037, 0.548623, 0.529667, 0.435500, 0.468167, 0.405833, 0.349000
0.510500, 1.014876, 0.406475, 0.552095, 0.528500, 0.432833, 0.467167, 0.404167, 0.350000
0.506500, 1.014786, 0.381855, 0.555567, 0.528333, 0.430000, 0.465000, 0.403000, 0.350500
0.503833, 1.014696, 0.379336, 0.559051, 0.525667, 0.429333, 0.464833, 0.401667, 0.351000
0.508833, 1.014574, 0.381973, 0.562512, 0.526167, 0.426000, 0.465167, 0.400833, 0.351667
0.511833, 1.014461, 0.365254, 0.565984, 0.523667, 0.425500, 0.464667, 0.399500, 0.352167
0.516333, 1.014357, 0.386201, 0.569468, 0.523167, 0.422833, 0.464833, 0.398167, 0.352500
0.523667, 1.014238, 0.387715, 0.572928, 0.523667, 0.423167, 0.464333, 0.396333, 0.352333
0.528000, 1.014153, 0.390098, 0.576400, 0.516167, 0.421667, 0.464000, 0.395167, 0.351667
0.530333, 1.014087, 0.366172, 0.579873, 0.514667, 0.419333, 0.463333, 0.394500, 0.351000
0.524833, 1.014031, 0.347861, 0.583345, 0.518667, 0.418333, 0.464833, 0.393167, 0.348833
0.528167, 1.013921, 0.361533, 0.586829, 0.521833, 0.416000, 0.468167, 0.392500, 0.347500
0.529667, 1.013832, 0.366816, 0.590289, 0.516500, 0.414333, 0.471667, 0.391333, 0.345500
0.528500, 1.013823, 0.359268, 0.593762, 0.520167, 0.414667, 0.471167, 0.390167, 0.344667
0.528333, 1.013734, 0.343604, 0.597245, 0.519333, 0.414500, 0.470500, 0.388667, 0.343500
0.525667, 1.013774, 0.357090, 0.600706, 0.514667, 0.414833, 0.470500, 0.388167, 0.342167
0.526167, 1.013755, 0.363584, 0.604190, 0.508500, 0.415000, 0.471333, 0.387500, 0.341500
0.523667, 1.013760, 0.415342, 0.607650, 0.512167, 0.414167, 0.471667, 0.386667, 0.341333
0.523167, 1.013730, 0.352432, 0.611123, 0.518000, 0.413167, 0.470000, 0.386500, 0.341167
0.523667, 1.013684, 0.359727, 0.614606, 0.517333, 0.414500, 0.469500, 0.386500, 0.340833
0.516167, 1.013711, 0.357217, 0.618067, 0.515333, 0.413833, 0.471333, 0.386333, 0.339833
0.514667, 1.013696, 0.375928, 0.621539, 0.518167, 0.410833, 0.476167, 0.386167, 0.339000
0.518667, 1.013629, 0.381680, 0.625012, 0.520500, 0.408000, 0.479333, 0.385333, 0.338667
0.521833, 1.013577, 0.406875, 0.628484, 0.513667, 0.405667, 0.482667, 0.384500, 0.338167
0.516500, 1.013549, 0.403750, 0.631956, 0.512333, 0.405833, 0.482833, 0.383833, 0.338833
0.520167, 1.013521, 0.406777, 0.635428, 0.520667, 0.406500, 0.483833, 0.383500, 0.340167
0.519333, 1.013479, 0.406611, 0.638900, 0.527500, 0.390167, 0.482000, 0.383333, 0.342000
0.514667, 1.013469, 0.386455, 0.642384, 0.526500, 0.367000, 0.480500, 0.383333, 0.343667
0.508500, 1.013476, 0.416299, 0.645845, 0.529667, 0.354167, 0.481000, 0.383500, 0.345667
0.512167, 1.013399, 0.403857, 0.649317, 0.529500, 0.347333, 0.480000, 0.383500, 0.347167
0.518000, 1.013336, 0.437422, 0.652801, 0.528667, 0.343167, 0.482333, 0.383167, 0.348667
0.517333, 1.013316, 0.376289, 0.656262, 0.521833, 0.340667, 0.484833, 0.382667, 0.350000
0.515333, 1.013277, 0.367588, 0.659734, 0.513000, 0.339167, 0.487167, 0.382500, 0.351667
0.518167, 1.013239, 0.389922, 0.663206, 0.510500, 0.337833, 0.488667, 0.382000, 0.353833
0.520500, 1.013192, 0.384385, 0.666678, 0.508167, 0.337000, 0.489333, 0.382167, 0.355500
0.513667, 1.013157, 0.374971, 0.670162, 0.505833, 0.336333, 0.490667, 0.382333, 0.356667
0.512333, 1.013146, 0.392549, 0.673623, 0.503500, 0.335667, 0.492667, 0.382500, 0.357667
0.520667, 1.013076, 0.380078, 0.677095, 0.500167, 0.334833, 0.494833, 0.383000, 0.359000
0.527500, 1.013003, 0.386777, 0.680579, 0.496667, 0.333667, 0.494167, 0.383000, 0.359833
0.526500, 1.013001, 0.358496, 0.684039, 0.494000, 0.332833, 0.490667, 0.383167, 0.360500
0.529667, 1.012975, 0.398916, 0.687512, 0.492500, 0.332333, 0.488333, 0.383833, 0.361167
0.529500, 1.012986, 0.408760, 0.690984, 0.489333, 0.331667, 0.484833, 0.384333, 0.361333
0.528667, 1.013018, 0.418115, 0.694456, 0.484833, 0.331000, 0.482500, 0.385333, 0.361333
0.521833, 1.013048, 0.410723, 0.697940, 0.481167, 0.330167, 0.477833, 0.386000, 0.361167
0.513000, 1.013093, 0.416563, 0.701400, 0.475333, 0.330000, 0.474667, 0.386667, 0.361333
0.510500, 1.013079, 0.448047, 0.704873, 0.471000, 0.330000, 0.470500, 0.386667, 0.360833
0.508167, 1.013050, 0.445645, 0.708356, 0.467333, 0.330167, 0.468000, 0.387000, 0.360000
0.505833, 1.013045, 0.449463, 0.711817, 0.465333, 0.329833, 0.466333, 0.386833, 0.359167
0.503500, 1.013065, 0.452578, 0.715289, 0.462000, 0.329667, 0.464333, 0.386833, 0.357333
0.500167, 1.013108, 0.458135, 0.718773, 0.458167, 0.329667, 0.461000, 0.386333, 0.356000
0.496667, 1.013136, 0.471094, 0.722234, 0.453333, 0.329667, 0.458667, 0.385667, 0.355000
0.494000, 1.013167, 0.477217, 0.725706, 0.451500, 0.328833, 0.455667, 0.385000, 0.353833
0.492500, 1.013200, 0.474766, 0.729178, 0.448500, 0.328000, 0.452333, 0.384000, 0.353167
0.489333, 1.013217, 0.484795, 0.732650, 0.445500, 0.326667, 0.449333, 0.383333, 0.352500
0.484833, 1.013247, 0.493711, 0.736134, 0.444000, 0.325167, 0.446667, 0.382500, 0.351667
0.481167, 1.013301, 0.497295, 0.739595, 0.442833, 0.323500, 0.443833, 0.381667, 0.350833
0.475333, 1.013364, 0.505322, 0.743067, 0.441167, 0.322167, 0.440667, 0.380667, 0.350167
0.471000, 1.013378, 0.511631, 0.746551, 0.440167, 0.320667, 0.437167, 0.379667, 0.349667
